# omp v18.1.8 596f2da7101178214aa27a753529d15e6b7ad91d
path	bytes	lines	role	surface
packages/collab-web/test/transcript-dom-shim.ts	188	4	test	PKG-COLLAB-WEB
packages/collab-web/test/transcript-polling.test.ts	5558	144	test	PKG-COLLAB-WEB
packages/collab-web/test/transcript.test.tsx	4687	174	test	PKG-COLLAB-WEB
packages/collab-web/tsconfig.json	236	10	other	REPO-PKG-META
packages/collab-web/tsconfig.publish.json	348	16	other	REPO-PKG-META
packages/metaharness/README.md	10413	191	doc	REPO-PKG-META
packages/metaharness/adapters/edit/bun-imports.d.ts	79	4	src	REPO-BENCH
packages/metaharness/adapters/edit/cli.ts	15748	363	src	REPO-BENCH
packages/metaharness/adapters/edit/live-progress.ts	9415	241	src	REPO-BENCH
packages/metaharness/adapters/edit/prompts/benchmark-retry.md	235	12	prompt	REPO-BENCH
packages/metaharness/adapters/edit/prompts/benchmark-system.md	1087	19	prompt	REPO-BENCH
packages/metaharness/adapters/edit/prompts/benchmark-task.md	98	7	prompt	REPO-BENCH
packages/metaharness/adapters/edit/report.ts	23676	550	src	REPO-BENCH
packages/metaharness/adapters/edit/runner.test.ts	13560	411	test	REPO-BENCH
packages/metaharness/adapters/edit/runner.ts	72875	2156	src	REPO-BENCH
packages/metaharness/adapters/edit/tsconfig.json	70	4	other	REPO-BENCH
packages/metaharness/agent/omp_local.py	25416	617	src	REPO-BENCH
packages/metaharness/package.json	1852	58	other	REPO-PKG-META
packages/metaharness/scripts/tb-floor.ts	698	22	src	REPO-BENCH
packages/metaharness/scripts/trace-report.ts	16272	398	src	REPO-BENCH
packages/metaharness/scripts/tsconfig.json	67	4	other	REPO-BENCH
packages/metaharness/src/adapters/snapcompact.py	17326	471	src	REPO-BENCH
packages/metaharness/src/benchmarks.ts	7626	271	src	REPO-BENCH
packages/metaharness/src/experiments.ts	14820	375	src	REPO-BENCH
packages/metaharness/src/launch-args.ts	3962	84	src	REPO-BENCH
packages/metaharness/src/runner.ts	63093	1730	src	REPO-BENCH
packages/metaharness/src/server.ts	31616	785	src	REPO-BENCH
packages/metaharness/src/store.ts	20039	587	src	REPO-BENCH
packages/metaharness/src/tb/agent.ts	5810	126	src	REPO-BENCH
packages/metaharness/src/tb/cli.ts	14360	462	src	REPO-BENCH
packages/metaharness/src/tb/dataset.ts	5801	146	src	REPO-BENCH
packages/metaharness/src/tb/store.ts	4870	174	src	REPO-BENCH
packages/metaharness/src/tb/trial.ts	10528	308	src	REPO-BENCH
packages/metaharness/src/tb/tsconfig.json	70	4	other	REPO-BENCH
packages/metaharness/src/tb/types.ts	4794	138	src	REPO-BENCH
packages/metaharness/src/tb/vmon.ts	11397	338	src	REPO-BENCH
packages/metaharness/src/web/app.tsx	67520	1991	src	REPO-BENCH
packages/metaharness/src/web/index.html	478	16	other	REPO-BENCH
packages/metaharness/test/benchmarks.test.ts	2644	85	test	REPO-BENCH
packages/metaharness/test/experiments.test.ts	7654	239	test	REPO-BENCH
packages/metaharness/test/manager.test.ts	20057	551	test	REPO-BENCH
packages/metaharness/test/runner.test.ts	10840	290	test	REPO-BENCH
packages/metaharness/test/tb-cli.test.ts	1066	29	test	REPO-BENCH
packages/metaharness/test/tb-dataset.test.ts	2742	79	test	REPO-BENCH
packages/metaharness/test/tb-store.test.ts	3320	118	test	REPO-BENCH
packages/metaharness/tsconfig.json	207	11	other	REPO-PKG-META
packages/mnemopi/CHANGELOG.md	23028	282	doc	REPO-PKG-META
packages/mnemopi/LICENSE	1111	0	other	REPO-PKG-META
packages/mnemopi/README.md	3834	108	doc	REPO-PKG-META
packages/mnemopi/bench/native-vectors.bench.json	2576	100	other	PKG-MNEMOPI
packages/mnemopi/bench/native-vectors.bench.ts	7087	201	src	PKG-MNEMOPI
packages/mnemopi/package.json	2620	107	other	REPO-PKG-META
packages/mnemopi/src/cli.ts	14216	398	src	PKG-MNEMOPI
packages/mnemopi/src/config.ts	12939	373	src	PKG-MNEMOPI
packages/mnemopi/src/core/aaak.ts	3651	142	src	PKG-MNEMOPI
packages/mnemopi/src/core/annotations.ts	13289	456	src	PKG-MNEMOPI
packages/mnemopi/src/core/banks.ts	4635	133	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/consolidate.ts	36413	1132	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/helpers.ts	23724	840	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/index.ts	10644	358	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/recall.ts	42278	1238	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/schema.ts	15628	426	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/store.ts	38499	1083	src	PKG-MNEMOPI
packages/mnemopi/src/core/beam/types.ts	8278	303	src	PKG-MNEMOPI
packages/mnemopi/src/core/binary-vectors.ts	10281	317	src	PKG-MNEMOPI
packages/mnemopi/src/core/chat-normalize.ts	3940	160	src	PKG-MNEMOPI
packages/mnemopi/src/core/content-sanitizer.ts	4171	136	src	PKG-MNEMOPI
packages/mnemopi/src/core/cost-log.ts	2780	101	src	PKG-MNEMOPI
packages/mnemopi/src/core/embeddings.ts	22772	624	src	PKG-MNEMOPI
packages/mnemopi/src/core/entities.ts	6238	265	src	PKG-MNEMOPI
packages/mnemopi/src/core/episodic-graph.ts	22343	715	src	PKG-MNEMOPI
packages/mnemopi/src/core/extraction.ts	17555	494	src	PKG-MNEMOPI
packages/mnemopi/src/core/extraction/client.ts	5716	187	src	PKG-MNEMOPI
packages/mnemopi/src/core/extraction/diagnostics.ts	5504	193	src	PKG-MNEMOPI
packages/mnemopi/src/core/extraction/prompts.ts	1498	31	src	PKG-MNEMOPI
packages/mnemopi/src/core/fastembed-model-cache.ts	1405	39	src	PKG-MNEMOPI
packages/mnemopi/src/core/fastembed-runtime.ts	7566	172	src	PKG-MNEMOPI
packages/mnemopi/src/core/index.ts	744	39	src	PKG-MNEMOPI
packages/mnemopi/src/core/llm-backends.ts	1352	54	src	PKG-MNEMOPI
packages/mnemopi/src/core/local-llm.ts	13721	481	src	PKG-MNEMOPI
packages/mnemopi/src/core/memory.ts	24787	683	src	PKG-MNEMOPI
packages/mnemopi/src/core/migrations/e6-triplestore-split.ts	6524	211	src	PKG-MNEMOPI
packages/mnemopi/src/core/migrations/index.ts	40	1	src	PKG-MNEMOPI
packages/mnemopi/src/core/mmr.ts	3565	101	src	PKG-MNEMOPI
packages/mnemopi/src/core/orchestrator.ts	2597	61	src	PKG-MNEMOPI
packages/mnemopi/src/core/patterns.ts	15306	484	src	PKG-MNEMOPI
packages/mnemopi/src/core/plugins.ts	12016	375	src	PKG-MNEMOPI
packages/mnemopi/src/core/polyphonic-recall.ts	19008	563	src	PKG-MNEMOPI
packages/mnemopi/src/core/query-cache.ts	10354	351	src	PKG-MNEMOPI
packages/mnemopi/src/core/query-intent.ts	3934	139	src	PKG-MNEMOPI
packages/mnemopi/src/core/recall-diagnostics.ts	5212	157	src	PKG-MNEMOPI
packages/mnemopi/src/core/runtime-options.ts	4212	136	src	PKG-MNEMOPI
packages/mnemopi/src/core/shmr.ts	20383	567	src	PKG-MNEMOPI
packages/mnemopi/src/core/streaming.ts	14485	419	src	PKG-MNEMOPI
packages/mnemopi/src/core/synonyms.ts	4830	197	src	PKG-MNEMOPI
packages/mnemopi/src/core/temporal-parser.ts	11123	363	src	PKG-MNEMOPI
packages/mnemopi/src/core/token-counter.ts	740	30	src	PKG-MNEMOPI
packages/mnemopi/src/core/triples.ts	13812	452	src	PKG-MNEMOPI
packages/mnemopi/src/core/typed-memory.ts	15458	407	src	PKG-MNEMOPI
packages/mnemopi/src/core/vector-index.ts	2840	83	src	PKG-MNEMOPI
packages/mnemopi/src/core/vector-math.ts	580	23	src	PKG-MNEMOPI
packages/mnemopi/src/core/veracity-consolidation.ts	15653	477	src	PKG-MNEMOPI
packages/mnemopi/src/core/weibull.ts	3851	124	src	PKG-MNEMOPI
packages/mnemopi/src/db.ts	5087	186	src	PKG-MNEMOPI
packages/mnemopi/src/diagnose.ts	5648	174	src	PKG-MNEMOPI
packages/mnemopi/src/dr/index.ts	28	1	src	PKG-MNEMOPI
packages/mnemopi/src/dr/recovery.ts	12963	405	src	PKG-MNEMOPI
packages/mnemopi/src/index.ts	619	33	src	PKG-MNEMOPI
packages/mnemopi/src/mcp-server.ts	5006	155	src	PKG-MNEMOPI
packages/mnemopi/src/mcp-tools.ts	32858	970	src	PKG-MNEMOPI
packages/mnemopi/src/migrations/e6-triplestore-split.ts	57	1	src	PKG-MNEMOPI
packages/mnemopi/src/migrations/index.ts	40	1	src	PKG-MNEMOPI
packages/mnemopi/src/types.ts	3436	157	src	PKG-MNEMOPI
packages/mnemopi/src/util/datetime.ts	2298	69	src	PKG-MNEMOPI
packages/mnemopi/src/util/env.ts	2232	65	src	PKG-MNEMOPI
packages/mnemopi/src/util/ids.ts	713	19	src	PKG-MNEMOPI
packages/mnemopi/src/util/lru.ts	1006	48	src	PKG-MNEMOPI
packages/mnemopi/src/util/regex.ts	3668	165	src	PKG-MNEMOPI
packages/mnemopi/test/ab-toggles.test.ts	3200	92	test	PKG-MNEMOPI
packages/mnemopi/test/annotations.test.ts	5282	155	test	PKG-MNEMOPI
packages/mnemopi/test/beam-consolidate-unit.test.ts	13587	356	test	PKG-MNEMOPI
packages/mnemopi/test/beam-e3-e4-e6.test.ts	7743	227	test	PKG-MNEMOPI
packages/mnemopi/test/beam-helpers.test.ts	6303	176	test	PKG-MNEMOPI
packages/mnemopi/test/beam-index.test.ts	1459	37	test	PKG-MNEMOPI
packages/mnemopi/test/beam-parity.test.ts	3851	104	test	PKG-MNEMOPI
packages/mnemopi/test/beam-recall-unit.test.ts	19191	531	test	PKG-MNEMOPI
packages/mnemopi/test/beam-store.test.ts	17089	450	test	PKG-MNEMOPI
packages/mnemopi/test/binary-vectors.test.ts	3346	92	test	PKG-MNEMOPI
packages/mnemopi/test/c25-deltasync-allowlist.test.ts	7837	240	test	PKG-MNEMOPI
packages/mnemopi/test/cli-errors-parity.test.ts	5747	150	test	PKG-MNEMOPI
packages/mnemopi/test/cli-stats-parity.test.ts	5769	155	test	PKG-MNEMOPI
packages/mnemopi/test/cli.test.ts	6016	173	test	PKG-MNEMOPI
packages/mnemopi/test/configurable-scoring.test.ts	4858	131	test	PKG-MNEMOPI
packages/mnemopi/test/consolidate-fact-concurrency.test.ts	5025	131	test	PKG-MNEMOPI
packages/mnemopi/test/consolidate-fact-id-collision.test.ts	5882	153	test	PKG-MNEMOPI
packages/mnemopi/test/consolidate-fact-sibling-races.test.ts	6454	153	test	PKG-MNEMOPI
packages/mnemopi/test/content-sanitizer.test.ts	5094	136	test	PKG-MNEMOPI
packages/mnemopi/test/corrupt-model-quarantine.test.ts	2950	68	test	PKG-MNEMOPI
packages/mnemopi/test/corrupt-model-retry.test.ts	3706	98	test	PKG-MNEMOPI
packages/mnemopi/test/db-page-size.test.ts	1919	77	test	PKG-MNEMOPI
packages/mnemopi/test/degrade-vector.test.ts	2950	81	test	PKG-MNEMOPI
packages/mnemopi/test/diagnose.test.ts	3363	85	test	PKG-MNEMOPI
packages/mnemopi/test/e5a-vector-voice-dense-rewire.test.ts	3974	90	test	PKG-MNEMOPI
packages/mnemopi/test/embedding-failure-logging.test.ts	3217	108	test	PKG-MNEMOPI
packages/mnemopi/test/embedding-input-cap.test.ts	4107	122	test	PKG-MNEMOPI
packages/mnemopi/test/embedding-model-reconcile.test.ts	7830	192	test	PKG-MNEMOPI
packages/mnemopi/test/embeddings-multilingual.test.ts	5173	163	test	PKG-MNEMOPI
packages/mnemopi/test/entities.test.ts	2984	68	test	PKG-MNEMOPI
packages/mnemopi/test/extraction-integration.test.ts	5148	140	test	PKG-MNEMOPI
packages/mnemopi/test/extraction-wiring.test.ts	7392	207	test	PKG-MNEMOPI
packages/mnemopi/test/extraction.test.ts	7390	191	test	PKG-MNEMOPI
packages/mnemopi/test/fastembed-model-cache.test.ts	2492	63	test	PKG-MNEMOPI
packages/mnemopi/test/fastembed-runtime.test.ts	2994	60	test	PKG-MNEMOPI
packages/mnemopi/test/foundation.test.ts	1774	56	test	PKG-MNEMOPI
packages/mnemopi/test/fts-superseded.test.ts	12020	264	test	PKG-MNEMOPI
packages/mnemopi/test/graph-tools.test.ts	6432	158	test	PKG-MNEMOPI
packages/mnemopi/test/identity-memory-parity.test.ts	5582	162	test	PKG-MNEMOPI
packages/mnemopi/test/issue-1832-embedding-population.test.ts	12076	307	test	PKG-MNEMOPI
packages/mnemopi/test/llm-backends.test.ts	1808	67	test	PKG-MNEMOPI
packages/mnemopi/test/local-llm.test.ts	7068	207	test	PKG-MNEMOPI
packages/mnemopi/test/mcp-server.test.ts	8182	234	test	PKG-MNEMOPI
packages/mnemopi/test/memory-banks.test.ts	3015	80	test	PKG-MNEMOPI
packages/mnemopi/test/memory-facade.test.ts	7133	201	test	PKG-MNEMOPI
packages/mnemopi/test/migrate-triplestore-split.test.ts	6845	202	test	PKG-MNEMOPI
packages/mnemopi/test/native-vector-parity.test.ts	7386	175	test	PKG-MNEMOPI
packages/mnemopi/test/optional-embeddings.test.ts	7927	250	test	PKG-MNEMOPI
packages/mnemopi/test/orchestrator.test.ts	4574	132	test	PKG-MNEMOPI
packages/mnemopi/test/orphan-vec-episodes-cleanup.test.ts	3857	123	test	PKG-MNEMOPI
packages/mnemopi/test/patterns.test.ts	5161	126	test	PKG-MNEMOPI
packages/mnemopi/test/plugins.test.ts	3277	92	test	PKG-MNEMOPI
packages/mnemopi/test/polyphonic-recall.test.ts	8287	244	test	PKG-MNEMOPI
packages/mnemopi/test/pre-experiment-fidelity.test.ts	2938	89	test	PKG-MNEMOPI
packages/mnemopi/test/proactive-linking.test.ts	10609	308	test	PKG-MNEMOPI
packages/mnemopi/test/provider-all-15-tools-parity.test.ts	6233	176	test	PKG-MNEMOPI
packages/mnemopi/test/provider-all-15-tools.test.ts	5365	158	test	PKG-MNEMOPI
packages/mnemopi/test/query-cache-synonyms.test.ts	5331	146	test	PKG-MNEMOPI
packages/mnemopi/test/recall-diagnostics.test.ts	4433	113	test	PKG-MNEMOPI
packages/mnemopi/test/recall-feature-flags.test.ts	3053	63	test	PKG-MNEMOPI
packages/mnemopi/test/recall-precision-regressions.test.ts	8390	194	test	PKG-MNEMOPI
packages/mnemopi/test/recovery.test.ts	6128	180	test	PKG-MNEMOPI
packages/mnemopi/test/setup.ts	1296	46	test	PKG-MNEMOPI
packages/mnemopi/test/shmr.test.ts	5116	136	test	PKG-MNEMOPI
packages/mnemopi/test/statement-lifetime.test.ts	2726	69	test	PKG-MNEMOPI
packages/mnemopi/test/streaming.test.ts	4095	104	test	PKG-MNEMOPI
packages/mnemopi/test/telemetry-env-followups.test.ts	3336	105	test	PKG-MNEMOPI
packages/mnemopi/test/temporal-parser.test.ts	9920	243	test	PKG-MNEMOPI
packages/mnemopi/test/temporal-recall.test.ts	5552	139	test	PKG-MNEMOPI
packages/mnemopi/test/text-utilities.test.ts	3076	89	test	PKG-MNEMOPI
packages/mnemopi/test/triples-data-dir.test.ts	3574	99	test	PKG-MNEMOPI
packages/mnemopi/test/truncated-model-cache-recovery.test.ts	5411	129	test	PKG-MNEMOPI
packages/mnemopi/test/typed-memory-aaak.test.ts	4017	93	test	PKG-MNEMOPI
packages/mnemopi/test/vector-index.test.ts	886	26	test	PKG-MNEMOPI
packages/mnemopi/test/veracity-consolidation.test.ts	721	20	test	PKG-MNEMOPI
packages/mnemopi/test/weibull-mmr-intent.test.ts	6119	181	test	PKG-MNEMOPI
packages/mnemopi/tsconfig.json	81	7	other	REPO-PKG-META
packages/mnemopi/tsconfig.publish.json	353	22	other	REPO-PKG-META
packages/natives/CHANGELOG.md	100496	1382	doc	REPO-PKG-META
packages/natives/LICENSE	1111	0	other	REPO-PKG-META
packages/natives/README.md	3322	85	doc	REPO-PKG-META
packages/natives/THIRD-PARTY-NOTICES.txt	1077086	22909	other	PKG-NATIVES
packages/natives/bench/grep.ts	5414	166	src	PKG-NATIVES
packages/natives/bench/text.ts	10930	241	src	PKG-NATIVES
packages/natives/native/clipboard.d.ts	412	9	src	PKG-NATIVES
packages/natives/native/clipboard.js	382	11	src	PKG-NATIVES
packages/natives/native/desktop-adapter.d.ts	1031	28	src	PKG-NATIVES
packages/natives/native/desktop-adapter.js	10044	341	src	PKG-NATIVES
packages/natives/native/desktop.d.ts	243	4	src	PKG-NATIVES
packages/natives/native/desktop.js	425	13	src	PKG-NATIVES
packages/natives/native/embedded-addon.js	742	31	src	PKG-NATIVES
packages/natives/native/index.d.ts	105166	2931	src	PKG-NATIVES
packages/natives/native/index.js	8390	194	src	PKG-NATIVES
packages/natives/native/loader-state.d.ts	3397	130	src	PKG-NATIVES
packages/natives/native/loader-state.js	33561	897	src	PKG-NATIVES
packages/natives/native/vcs.d.ts	3246	94	src	PKG-NATIVES
packages/natives/native/vcs.js	3780	119	src	PKG-NATIVES
packages/natives/package.json	2504	89	other	REPO-PKG-META
packages/natives/scripts/build-bindings.ts	10841	271	src	PKG-NATIVES
packages/natives/scripts/embed-native.ts	4070	135	src	PKG-NATIVES
packages/natives/scripts/gen-enums.ts	5477	150	src	PKG-NATIVES
packages/natives/scripts/gen-npm-packages.ts	6768	200	src	PKG-NATIVES
packages/natives/test/desktop-adapter.test.ts	6213	162	test	PKG-NATIVES
packages/natives/test/desktop.test.ts	3632	100	test	PKG-NATIVES
packages/natives/test/devicecheck.test.ts	1303	32	test	PKG-NATIVES
packages/natives/test/diff.test.ts	9750	302	test	PKG-NATIVES
packages/natives/test/file-lock.test.ts	1242	38	test	PKG-NATIVES
packages/natives/test/issue-3238-repro.test.ts	5993	153	test	PKG-NATIVES
packages/natives/test/issue-4812-repro.test.ts	3432	78	test	PKG-NATIVES
packages/natives/test/issue-823-repro.test.ts	10042	237	test	PKG-NATIVES
packages/natives/test/issue-892-repro.test.ts	1772	48	test	PKG-NATIVES
packages/natives/test/legacy-desktop-sentinel.test.ts	2316	69	test	PKG-NATIVES
packages/natives/test/native.test.ts	38296	1181	test	PKG-NATIVES
packages/natives/test/npm-packages.test.ts	5961	144	test	PKG-NATIVES
packages/natives/test/vcs.test.ts	6896	182	test	PKG-NATIVES
packages/natives/test/windows-staging.test.ts	10317	236	test	PKG-NATIVES
packages/natives/tsconfig.json	97	8	other	REPO-PKG-META
packages/natives/tsconfig.publish.json	34	3	other	REPO-PKG-META
packages/omptype/CHANGELOG.md	4655	70	doc	REPO-PKG-META
packages/omptype/LICENSE	1111	0	other	REPO-PKG-META
packages/omptype/README.md	4680	129	doc	REPO-PKG-META
packages/omptype/bench/bench.ts	7513	206	src	PKG-OMPTYPE
packages/omptype/bench/candidate.ts	949	24	src	PKG-OMPTYPE
packages/omptype/bench/candidates/arktype.ts	589	17	src	PKG-OMPTYPE
packages/omptype/bench/candidates/omptype.ts	651	18	src	PKG-OMPTYPE
packages/omptype/bench/candidates/typebox.ts	6777	172	src	PKG-OMPTYPE
packages/omptype/bench/fixtures.ts	4555	152	src	PKG-OMPTYPE
packages/omptype/bench/ir.ts	9091	287	src	PKG-OMPTYPE
packages/omptype/package.json	1672	63	other	REPO-PKG-META
packages/omptype/src/ark.ts	715	20	src	PKG-OMPTYPE
packages/omptype/src/compile.ts	40847	1150	src	PKG-OMPTYPE
packages/omptype/src/errors.ts	13583	446	src	PKG-OMPTYPE
packages/omptype/src/from-json-schema.ts	8021	231	src	PKG-OMPTYPE
packages/omptype/src/index.ts	429	13	src	PKG-OMPTYPE
packages/omptype/src/infer.ts	16758	457	src	PKG-OMPTYPE
packages/omptype/src/interp.ts	26625	766	src	PKG-OMPTYPE
packages/omptype/src/ir.ts	61983	1796	src	PKG-OMPTYPE
packages/omptype/src/json-schema.ts	11082	315	src	PKG-OMPTYPE
packages/omptype/src/keywords.ts	13976	380	src	PKG-OMPTYPE
packages/omptype/src/type.ts	150960	4037	src	PKG-OMPTYPE
packages/omptype/src/typebox.ts	21996	545	src	PKG-OMPTYPE
packages/omptype/src/zod.ts	14406	352	src	PKG-OMPTYPE
packages/omptype/test/ark/LICENSE	1047	0	test	PKG-OMPTYPE
packages/omptype/test/ark/arrays/array.test.ts	8345	254	test	PKG-OMPTYPE
packages/omptype/test/ark/arrays/base.test.ts	2000	58	test	PKG-OMPTYPE
packages/omptype/test/ark/arrays/defaults.test.ts	2460	72	test	PKG-OMPTYPE
packages/omptype/test/ark/arrays/intersection.test.ts	7567	265	test	PKG-OMPTYPE
packages/omptype/test/ark/arrays/nonVariadicTuple.test.ts	3041	117	test	PKG-OMPTYPE
packages/omptype/test/ark/arrays/variadicTuple.test.ts	3280	86	test	PKG-OMPTYPE
packages/omptype/test/ark/badDefinitionType.test.ts	839	38	test	PKG-OMPTYPE
packages/omptype/test/ark/basis.test.ts	1426	46	test	PKG-OMPTYPE
packages/omptype/test/ark/brand.test.ts	2306	67	test	PKG-OMPTYPE
packages/omptype/test/ark/cast.test.ts	2657	91	test	PKG-OMPTYPE
packages/omptype/test/ark/clone.test.ts	1851	51	test	PKG-OMPTYPE
packages/omptype/test/ark/completions.test.ts	246	7	test	PKG-OMPTYPE
packages/omptype/test/ark/config.test.ts	5631	164	test	PKG-OMPTYPE
packages/omptype/test/ark/dateLiteral.test.ts	1257	40	test	PKG-OMPTYPE
packages/omptype/test/ark/declared.test.ts	5140	233	test	PKG-OMPTYPE
packages/omptype/test/ark/define.test.ts	681	29	test	PKG-OMPTYPE
packages/omptype/test/ark/discrimination.test.ts	8302	286	test	PKG-OMPTYPE
packages/omptype/test/ark/divisor.test.ts	2540	102	test	PKG-OMPTYPE
packages/omptype/test/ark/enclosed.test.ts	4589	154	test	PKG-OMPTYPE
packages/omptype/test/ark/expressions.test.ts	2882	103	test	PKG-OMPTYPE
packages/omptype/test/ark/filter.test.ts	1198	27	test	PKG-OMPTYPE
packages/omptype/test/ark/fn.test.ts	7856	293	test	PKG-OMPTYPE
packages/omptype/test/ark/generic.test.ts	12885	508	test	PKG-OMPTYPE
packages/omptype/test/ark/get.test.ts	4810	201	test	PKG-OMPTYPE
packages/omptype/test/ark/group.test.ts	1418	70	test	PKG-OMPTYPE
packages/omptype/test/ark/imports.test.ts	5243	252	test	PKG-OMPTYPE
packages/omptype/test/ark/instanceOf.test.ts	3767	110	test	PKG-OMPTYPE
packages/omptype/test/ark/intersection.test.ts	2711	108	test	PKG-OMPTYPE
packages/omptype/test/ark/keyof.test.ts	2328	85	test	PKG-OMPTYPE
packages/omptype/test/ark/keywords/date.test.ts	906	23	test	PKG-OMPTYPE
